Origin,Orig Long,Orig Lat,Dest Long,Dest Lat,Times
Manhattan,-73.99411,40.751408,-73.999374,40.754566,0
Manhattan,-73.967087,40.80381,-73.980049,40.783878,0
Manhattan,-73.953362,40.771564,-73.864929,40.768906,0
Manhattan,-73.960304,40.766106,-73.990044,40.751198,0
Manhattan,-73.978157,40.752266,-73.985741,40.757446,0
Manhattan,-73.963463,40.765766,-74.008339,40.74535,0
Manhattan,-74.016144,40.711052,-73.990784,40.755219,0
Manhattan,-73.990799,40.734982,-73.996597,40.737385,0
Manhattan,-73.983223,40.756836,-73.956024,40.818592,0
Queens,-73.85553,40.727852,-73.959908,40.702862,0
Manhattan,-73.984978,40.723969,-73.980446,40.780312,0
Manhattan,-73.967911,40.757675,-73.974304,40.679729,0
Manhattan,-73.960258,40.767159,-73.875824,40.77142,0
Manhattan,-73.985161,40.735985,-73.990311,40.730526,0
Manhattan,-73.99588,40.738361,-73.9627,40.672592,0
Manhattan,-73.972382,40.745514,-73.992477,40.715366,0
Queens,-73.788361,40.647457,-73.973511,40.748028,0
Manhattan,-74.001648,40.730541,-73.994843,40.74004,0
Manhattan,-73.991684,40.744106,-73.979729,40.761196,0
Manhattan,-73.993172,40.736904,-73.982658,40.731377,0
Manhattan,-73.972229,40.756866,-73.998718,40.760288,0
Manhattan,-73.966072,40.762203,-73.958145,40.768665,0
Manhattan,-73.953728,40.790787,-73.950989,40.780926,0
Manhattan,-74.016258,40.715233,-73.999481,40.758846,0
Manhattan,-73.979385,40.789635,-74.008507,40.745678,0
Manhattan,-73.948593,40.778175,-73.994164,40.724709,0
Manhattan,-73.959877,40.779404,-73.9599,40.771118,0
Manhattan,-73.969696,40.75676,-73.979912,40.748814,0
Brooklyn,-73.988754,40.694313,-73.982239,40.746117,0
Queens,-73.870926,40.773788,-73.972824,40.790985,0
Manhattan,-73.97963,40.766121,-73.986259,40.768349,0
Manhattan,-73.999313,40.749428,-74.004005,40.747639,0
Manhattan,-73.955078,40.768776,-73.940048,40.803284,0
Manhattan,-74.00766,40.704445,-73.987129,40.749557,0
Manhattan,-73.977913,40.748791,-73.989815,40.752541,0
Queens,-73.919418,40.743374,-73.987823,40.718571,0
Manhattan,-73.975929,40.776367,-73.989708,40.751823,0
Manhattan,-73.986534,40.750664,-73.997627,40.756557,0
Manhattan,-73.9813,40.741421,-73.960838,40.779259,0
Queens,-73.77684,40.645077,-73.983047,40.677578,0
Queens,-73.781898,40.644741,-73.754616,40.594227,0
Queens,-73.929688,40.754288,-73.8526,40.752636,0
Manhattan,-73.984657,40.74464,-73.94767,40.80965,0
Manhattan,-73.999794,40.717991,-73.976982,40.755993,0
Queens,-73.782021,40.644707,-73.963104,40.692646,0
Manhattan,-73.978935,40.764324,-73.949211,40.801891,0
Manhattan,-73.976974,40.787537,-73.95504,40.820045,0
Manhattan,-73.975601,40.745316,-74.004997,40.708801,0
Manhattan,-73.954536,40.765766,-73.992928,40.752197,0
Manhattan,-73.956833,40.766685,-73.940025,40.840736,0
Manhattan,-73.99115,40.755306,-73.973694,40.757679,0
Manhattan,-73.969696,40.748592,-73.969696,40.748592,0
Manhattan,-74.016899,40.709122,-73.994888,40.750061,0
Manhattan,-73.991577,40.750229,-73.981758,40.757881,0
Manhattan,-74.002777,40.739277,-73.99752,40.746593,0
Manhattan,-73.991203,40.723488,-74.008942,40.704102,0
Manhattan,-73.964973,40.763939,-73.979332,40.749592,0
Manhattan,-73.987,40.771278,-73.982063,40.761898,0
Manhattan,-73.9645,40.792538,-73.978912,40.777206,0
Brooklyn,-73.981506,40.690193,-74.004532,40.72118,0
Manhattan,-73.956062,40.767731,-73.988663,40.753506,0
Manhattan,-73.998932,40.76128,-73.958504,40.81591,0
Manhattan,-73.976219,40.746624,-73.988739,40.741268,0
Manhattan,-73.994965,40.760529,-73.99469,40.752651,0
Manhattan,-73.948914,40.774101,-73.975769,40.776421,0
Manhattan,-73.986092,40.728012,-73.790306,40.646721,0
Manhattan,-73.989273,40.726257,-73.972427,40.795994,0
Manhattan,-74.004677,40.72385,-73.783173,40.646385,0
Manhattan,-73.959595,40.771191,-73.784485,40.643326,0
Manhattan,-73.959602,40.779701,-73.916145,40.769928,0
Manhattan,-73.982124,40.768936,-73.969887,40.762955,0
Manhattan,-74.006393,40.732784,-73.979424,40.752522,0
Manhattan,-74.006721,40.749611,-73.986992,40.770813,0
Manhattan,-73.981339,40.781078,-73.982132,40.764069,0
Manhattan,-73.980865,40.742012,-74.005081,40.729691,0
Manhattan,-73.976181,40.78841,-73.96167,40.780396,0
Manhattan,-73.985443,40.767769,-73.991493,40.759605,0
Manhattan,-73.954132,40.778065,-74.00705,40.705578,0
Manhattan,-73.974976,40.789455,-73.976288,40.759136,0
Manhattan,-73.974045,40.783657,-74.008469,40.745445,0
Manhattan,-73.974365,40.751945,-73.944115,40.791267,0
Manhattan,-73.977455,40.74649,-73.921478,40.754585,0
Manhattan,-73.981819,40.769112,-73.975304,40.787113,0
Manhattan,-73.986526,40.771832,-73.98156,40.778648,0
Manhattan,-73.989159,40.757816,-73.973404,40.762611,0
Queens,-73.782715,40.644321,-73.838654,40.717251,0
Manhattan,-73.989769,40.756596,-74.003593,40.732227,0
Manhattan,-73.956863,40.782982,-73.9645,40.7547,0
Manhattan,-73.968117,40.761654,-73.982292,40.768379,0
Manhattan,-73.954353,40.788239,-73.961258,40.780258,0
Manhattan,-74.000931,40.757618,-73.990234,40.756351,0
Manhattan,-73.966362,40.794418,-73.989075,40.752293,0
Manhattan,-73.977943,40.758854,-73.980431,40.746647,0
Manhattan,-73.993317,40.733215,-73.972275,40.759598,0
Queens,-73.883133,40.747734,-73.916939,40.742622,0
Manhattan,-73.991173,40.760422,-73.999077,40.759949,0
Manhattan,-73.977859,40.755486,-73.986481,40.755821,0
Manhattan,-73.95372,40.775204,-73.960709,40.774174,0
Manhattan,-74.004486,40.730618,-73.98114,40.742119,0
Manhattan,-73.985222,40.768421,-73.995529,40.744118,0
Queens,-73.9105,40.76915,-73.899239,40.778439,0
Manhattan,-73.990211,40.756298,-73.959908,40.780354,0
Manhattan,-73.974388,40.793747,-73.981583,40.766186,0
Manhattan,-73.975739,40.74456,-73.846497,40.722336,0
Queens,-73.875008,40.756714,-73.982124,40.775543,0
Manhattan,-73.980247,40.763206,-73.980019,40.763176,0
Queens,-73.924088,40.744011,-73.967728,40.765415,0
Manhattan,-73.988876,40.736729,-73.953384,40.7715,0
Brooklyn,-73.983177,40.694344,-73.999657,40.726959,0
Manhattan,-73.971809,40.749489,-73.979118,40.762066,0
Manhattan,-73.989555,40.752537,-73.983299,40.746254,0
Manhattan,-74.00238,40.750328,-73.985718,40.768856,0
Manhattan,-73.96936,40.766735,-73.922974,40.826164,0
Manhattan,-73.975586,40.749237,-73.973106,40.760868,0
Manhattan,-73.999451,40.743938,-73.9571,40.774536,0
Manhattan,-74.011108,40.716351,-74.004555,40.710213,0
Manhattan,-73.994644,40.750336,-73.959267,40.76318,0
Queens,-73.776642,40.645111,-73.974319,40.748966,0
Manhattan,-73.950371,40.780029,-73.990814,40.75069,0
Manhattan,-73.989449,40.720398,-73.979286,40.757309,0
Manhattan,-73.955261,40.777706,-73.98999,40.761158,0
Manhattan,-73.982437,40.773346,-73.99575,40.769028,0
Manhattan,-73.953598,40.771202,-73.991135,40.755878,0
Manhattan,-73.987579,40.746231,-73.936623,40.756237,0
Manhattan,-73.956711,40.767727,-73.953758,40.787754,0
Manhattan,-74.003395,40.726856,-73.871391,40.771618,0
Queens,-73.776733,40.645111,-73.734665,40.782536,0
Manhattan,-73.954842,40.773777,-73.958557,40.769348,0
Manhattan,-73.953712,40.785187,-73.957771,40.779526,0
Manhattan,-74.007957,40.704983,-73.98275,40.723042,0
Manhattan,-73.987617,40.760616,-73.973129,40.757332,0
Manhattan,-73.955063,40.777424,-73.993759,40.735729,0
Manhattan,-73.969193,40.790565,-73.976791,40.780193,0
Queens,-73.874397,40.773975,-73.955284,40.777081,0
Queens,-73.799751,40.666866,-74.004562,40.742184,0
Manhattan,-73.977753,40.752533,-73.999794,40.758911,0
Manhattan,-73.990395,40.736778,-73.948616,40.773769,0
Manhattan,-73.9459,40.772621,-73.9459,40.772621,0
Manhattan,-73.974861,40.777805,-73.971169,40.798519,0
Manhattan,-73.990204,40.73291,-73.988998,40.692448,0
Manhattan,-73.998505,40.745136,-73.991829,40.754589,0
Manhattan,-73.953186,40.807407,-73.978912,40.789387,0
Manhattan,-73.998138,40.750858,-73.988899,40.729099,0
Manhattan,-73.977486,40.754562,-73.998505,40.760746,0
Manhattan,-73.984596,40.760803,-73.988113,40.690041,0
Manhattan,-73.983986,40.760468,-73.864235,40.769913,0
Manhattan,-73.980522,40.750278,-73.997665,40.743267,0
Manhattan,-73.950485,40.792412,-73.990829,40.75119,0
Brooklyn,-74.000832,40.677078,-73.996941,40.693047,0
Manhattan,-73.963654,40.763603,-73.87088,40.773949,0
Manhattan,-73.970291,40.752815,-73.987343,40.756176,0
Manhattan,-73.979843,40.783669,-73.966042,40.773758,0
Manhattan,-73.936996,40.813763,-73.948952,40.797249,0
Manhattan,-73.950325,40.77145,-73.97538,40.752483,0
Manhattan,-73.972786,40.753754,-73.972145,40.762867,0
Manhattan,-73.945,40.787212,-73.955345,40.772537,0
Manhattan,-73.966843,40.803986,-73.954849,40.775898,0
Manhattan,-73.978653,40.777328,-73.955444,40.776955,0
Manhattan,-73.973602,40.78722,-73.978409,40.783337,0
Manhattan,-73.98275,40.739246,-73.976212,40.748398,0
Manhattan,-73.981743,40.762741,-73.992752,40.758427,0
Manhattan,-73.96862,40.801525,-73.993263,40.757423,0
Manhattan,-73.976509,40.754761,-73.8927,40.766003,0
Manhattan,-73.964409,40.761463,-73.956558,40.774872,0
Manhattan,-73.963074,40.762421,-73.989189,40.721767,0
Manhattan,-73.979347,40.766453,-73.994591,40.751926,0
Manhattan,-73.954369,40.805977,-73.963257,40.79372,0
Manhattan,-73.935745,40.850136,-73.914253,40.870991,0
Manhattan,-73.986877,40.758297,-74.000343,40.758537,0
Manhattan,-73.999054,40.734253,-73.983269,40.728237,0
Manhattan,-73.951027,40.825871,-73.971321,40.766727,0
Queens,-73.785484,40.649471,-73.940414,40.842968,0
Manhattan,-73.979675,40.755627,-73.998299,40.761154,0
Manhattan,-73.978806,40.724068,-74.024582,40.620564,0
Manhattan,-73.969055,40.801128,-73.942062,40.837872,0
Manhattan,-73.996674,40.737316,-74.0196,40.631741,0
Manhattan,-74.001038,40.731457,-73.866531,40.87722,0
Manhattan,-73.938957,40.811024,-73.952507,40.804085,0
Manhattan,-73.985947,40.747833,-73.952751,40.696228,0
Manhattan,-73.979187,40.754311,-73.981224,40.738232,0
Manhattan,-73.992798,40.728233,-73.997673,40.740299,0
Manhattan,-73.977348,40.748962,-74.000397,40.75761,0
Queens,-73.937492,40.758327,-73.937492,40.758327,0
Manhattan,-73.980408,40.730331,-73.990555,40.753696,0
Manhattan,-73.977768,40.746181,-73.918602,40.755447,0
Brooklyn,-73.956497,40.717014,-73.986465,40.732964,0
Manhattan,-73.968582,40.767467,-73.966385,40.770447,0
Manhattan,-74.009697,40.715389,-73.782394,40.644218,0
Manhattan,-74.000443,40.740067,-73.976563,40.729259,0
Manhattan,-73.989952,40.732628,-73.994034,40.75127,0
Brooklyn,-73.999603,40.679195,-73.978729,40.684544,0
Manhattan,-73.975838,40.750965,-73.998405,40.74279,0
Manhattan,-73.98774,40.750229,-73.979607,40.761898,0
Manhattan,-73.987755,40.743584,-74.004662,40.722904,0
Brooklyn,-73.962029,40.713238,-73.939522,40.705608,0
Manhattan,-73.997368,40.756912,-73.980019,40.752956,0
Queens,-73.776672,40.645283,-73.969582,40.691811,0
Manhattan,-73.967361,40.764942,-73.959625,40.765224,0
Manhattan,-73.973969,40.764812,-73.925232,40.862301,0
Manhattan,-73.976875,40.743736,-73.98159,40.738167,0
Manhattan,-73.99955,40.726883,-73.932724,40.744663,0
Manhattan,-73.990593,40.755192,-73.786659,40.639915,0
Manhattan,-73.978256,40.786076,-73.939789,40.840916,0
Manhattan,-73.97802,40.730682,-73.971924,40.744869,0
Manhattan,-73.98201,40.763557,-73.997665,40.759617,0
Manhattan,-73.971611,40.794579,-73.955635,40.7878,0
Manhattan,-73.96051,40.769539,-73.952087,40.798809,0
Manhattan,-73.995872,40.756447,-73.983032,40.676643,0
Manhattan,-73.958305,40.768238,-73.96035,40.766293,0
Manhattan,-74.007355,40.714966,-73.941994,40.714718,0
Queens,-73.783737,40.648685,-73.955376,40.785309,0
Manhattan,-73.970985,40.754292,-73.964439,40.75864,0
Manhattan,-73.952721,40.772396,-73.984367,40.696156,0
Manhattan,-73.965996,40.765076,-73.984375,40.747822,0
Manhattan,-73.971992,40.781673,-73.955238,40.785698,0
Manhattan,-73.976791,40.787735,-73.970253,40.799072,0
Manhattan,-74.011833,40.703346,-73.966583,40.753094,0
Manhattan,-73.985954,40.758942,-73.849983,40.677986,0
Manhattan,-73.981209,40.781029,-73.973274,40.785225,0
Queens,-73.780914,40.645023,-74.146599,40.723614,0
Manhattan,-73.992401,40.730709,-73.978806,40.762325,0
Manhattan,-73.975067,40.757706,-74.000092,40.758617,0
Manhattan,-73.996841,40.755001,-73.984306,40.764141,0
Manhattan,-73.979187,40.753788,-73.989136,40.741749,0
Queens,-73.903732,40.751862,-73.937706,40.724098,0
Manhattan,-73.984055,40.720966,-73.948952,40.726093,0
Bronx,-73.91288,40.843407,-73.899323,40.845364,0
Manhattan,-73.989723,40.758244,-73.992142,40.749477,0
Manhattan,-73.998924,40.74474,-73.958885,40.763859,0
Manhattan,-73.992599,40.743137,-73.978615,40.759712,0
Manhattan,-73.991951,40.754257,-73.975517,40.744926,0
Manhattan,-73.986214,40.714523,-73.990089,40.746338,0
Manhattan,-73.989395,40.747246,-73.983215,40.721973,0
Manhattan,-73.947655,40.775208,-73.954071,40.766327,0
Manhattan,-73.988419,40.758209,-73.953056,40.779919,0
Manhattan,-73.978622,40.782551,-73.943657,40.840279,0
Manhattan,-73.955803,40.768112,-73.948006,40.778568,0
Manhattan,-73.95578,40.775787,-73.960434,40.772141,0
Manhattan,-73.975594,40.765274,-73.970573,40.762741,0
Manhattan,-73.97789,40.745853,-73.975533,40.757908,0
Manhattan,-73.986229,40.759731,-73.787712,40.647484,0
Manhattan,-73.957741,40.760853,-73.966537,40.808243,0
Manhattan,-73.980431,40.734177,-73.97168,40.749619,0
Manhattan,-73.983398,40.734241,-73.988228,40.744263,0
Manhattan,-73.96003,40.762291,-73.924606,40.743687,0
Manhattan,-73.964149,40.764587,-73.986504,40.776787,0
Manhattan,-73.951424,40.779099,-73.961304,40.772511,0
Queens,-73.922211,40.743786,-73.96167,40.762032,0
Manhattan,-73.999512,40.761745,-73.86454,40.768383,0
Manhattan,-73.986847,40.726768,-73.977638,40.718376,0
Manhattan,-73.949539,40.79657,-73.956306,40.766525,0
Queens,-73.928642,40.768948,-73.984718,40.711136,0
Manhattan,-73.966507,40.800873,-73.870941,40.774063,0
Manhattan,-73.98085,40.782627,-73.953842,40.787636,0
Manhattan,-73.96315,40.794357,-73.986862,40.770527,0
Manhattan,-73.983086,40.764721,-73.985344,40.747726,0
Manhattan,-73.987175,40.733406,-74.005333,40.74353,0
Manhattan,-73.987236,40.733269,-73.94873,40.728504,0
Manhattan,-73.944298,40.783901,-73.972237,40.794197,0
Manhattan,-73.985573,40.743874,-73.99073,40.734661,0
Manhattan,-73.992622,40.752876,-73.988113,40.742886,0
Manhattan,-73.981956,40.767544,-73.936066,40.815006,0
Manhattan,-73.984543,40.774689,-73.872215,40.77449,0
Manhattan,-74.002884,40.760456,-73.999146,40.733932,0
Manhattan,-73.981438,40.766747,-73.987305,40.735973,0
Queens,-73.927071,40.759842,-73.870331,40.773392,0
Manhattan,-74.000252,40.737926,-74.004463,40.739712,0
Manhattan,-73.974518,40.778076,-73.955582,40.772491,0
Manhattan,-73.967346,40.788094,-73.962265,40.767185,0
Manhattan,-73.966339,40.789486,-73.975845,40.74884,0
Brooklyn,-73.99308,40.665047,-73.998222,40.745247,0
Manhattan,-73.958496,40.760452,-73.964241,40.764549,0
Manhattan,-73.940559,40.793083,-73.953369,40.775471,0
Manhattan,-73.980705,40.742062,-73.991974,40.757946,0
Manhattan,-73.977592,40.746212,-73.969742,40.756733,0
Manhattan,-73.995491,40.733601,-74.005333,40.720894,0
Manhattan,-73.959747,40.820068,-73.941803,40.827045,0
Manhattan,-73.995544,40.756813,-73.984871,40.756538,0
Manhattan,-73.992241,40.742989,-74.00824,40.746231,0
Queens,-73.875252,40.773773,-73.96254,40.754478,0
Manhattan,-73.940697,40.800259,-73.955223,40.804344,0
Manhattan,-73.972031,40.756508,-73.982689,40.742168,0
Queens,-73.777069,40.646301,-73.81794,40.717598,0
Manhattan,-73.991531,40.744911,-73.981552,40.736492,0
Manhattan,-73.988266,40.737587,-73.971375,40.781666,0
Manhattan,-73.987869,40.759422,-74.002502,40.760727,0
Manhattan,-73.972435,40.747585,-74.005524,40.728565,0
Manhattan,-73.982185,40.757572,-73.977837,40.763466,0
Manhattan,-73.981903,40.768845,-73.966614,40.804073,0
Manhattan,-73.989792,40.75684,-73.983627,40.773441,0
Manhattan,-74.001503,40.737202,-73.972557,40.761002,0
Manhattan,-74.010895,40.716808,-74.008942,40.71109,0
Manhattan,-73.985779,40.743271,-74.015594,40.704933,0
Manhattan,-73.988914,40.734112,-73.979622,40.723019,0
Manhattan,-73.951241,40.785439,-73.977844,40.749924,0
Manhattan,-74.014496,40.703568,-74.003784,40.725956,0
Manhattan,-73.982445,40.722458,-73.985962,40.763676,0
Manhattan,-73.953941,40.790348,-73.953247,40.783524,0
Manhattan,-73.951759,40.773846,-73.945129,40.782612,0
Manhattan,-73.979347,40.736328,-73.990089,40.750671,0
Manhattan,-73.975632,40.744926,-73.962013,40.776531,0
Brooklyn,-73.978439,40.684544,-73.993744,40.690121,0
Manhattan,-73.99411,40.755638,-73.99411,40.755638,0
Manhattan,-74.000587,40.758324,-74.000793,40.757923,0
Manhattan,-73.974976,40.748531,-73.979462,40.762241,0
Manhattan,-73.989021,40.773987,-73.98674,40.767578,0
Manhattan,-73.979393,40.732468,-73.9907,40.742046,0
Manhattan,-73.980942,40.732353,-73.997879,40.726002,0
Manhattan,-73.983086,40.760948,-73.993011,40.756737,0
Queens,-73.853607,40.707817,-73.975525,40.746918,0
Manhattan,-73.975281,40.79026,-73.988068,40.734989,0
Manhattan,-73.978813,40.761864,-73.991264,40.749882,0
Manhattan,-73.995888,40.73299,-73.986816,40.742908,0
Manhattan,-73.981934,40.776535,-73.980286,40.687881,0
Manhattan,-73.981247,40.768913,-73.86438,40.77,0
Brooklyn,-73.99427,40.686161,-73.986725,40.668686,0
Manhattan,-73.961876,40.770908,-73.997612,40.724266,0
Manhattan,-73.98114,40.742043,-73.942169,40.778133,0
Queens,-73.917801,40.743301,-73.95842,40.773026,0
Manhattan,-73.950325,40.780029,-73.978477,40.756313,0
Manhattan,-73.982109,40.746372,-73.922211,40.827454,0
Manhattan,-73.994225,40.751942,-73.993896,40.763172,0
Manhattan,-73.975304,40.765602,-73.980751,40.770897,0
Manhattan,-73.976089,40.756313,-73.989517,40.757385,0
Manhattan,-74.010231,40.711891,-74.178276,40.695629,0
Manhattan,-73.964462,40.807468,-73.99118,40.751438,0
Manhattan,-73.959198,40.763523,-73.991814,40.748985,0
Manhattan,-73.987007,40.733082,-73.971573,40.752018,0
Manhattan,-73.977226,40.721931,-73.986748,40.733101,0
Manhattan,-73.987602,40.769894,-73.984749,40.773624,0
Manhattan,-73.980064,40.726921,-73.985764,40.732754,0
Manhattan,-73.966248,40.765003,-73.952965,40.772503,0
Manhattan,-73.953293,40.822689,-73.964256,40.77726,0
Manhattan,-73.978714,40.740784,-73.981216,40.737446,0
Manhattan,-73.956535,40.766998,-73.951088,40.774506,0
Manhattan,-73.987633,40.73859,-73.952827,40.780602,0
Manhattan,-73.989357,40.730331,-73.985359,40.735634,0
Manhattan,-73.954788,40.773434,-73.960228,40.776157,0
Manhattan,-73.981064,40.755363,-73.974388,40.759396,0
Manhattan,-73.955002,40.773434,-73.785034,40.643311,0
Manhattan,-73.96505,40.766453,-73.777245,40.644623,0
Manhattan,-73.97065,40.761868,-73.989143,40.752682,0
Manhattan,-74.011543,40.707901,-73.969604,40.748974,0
Manhattan,-73.978134,40.755035,-74.001694,40.756317,0
Manhattan,-73.989258,40.767616,-73.997047,40.725246,0
Manhattan,-73.969597,40.800293,-73.95327,40.788383,0
Manhattan,-73.953514,40.775143,-73.969498,40.753506,0
Manhattan,-73.964973,40.759289,-73.993179,40.727695,0
Manhattan,-73.956017,40.778824,-73.994019,40.769791,0
Queens,-73.925186,40.768436,-73.979866,40.775288,0
Manhattan,-73.974762,40.787468,-73.960625,40.776611,0
Manhattan,-73.982414,40.77496,-73.990837,40.750469,0
Manhattan,-73.97583,40.75185,-73.999352,40.759235,0
Manhattan,-73.964989,40.755775,-73.981949,40.760471,0
Manhattan,-73.978561,40.787502,-73.986977,40.759357,0
Manhattan,-74.004532,40.737873,-73.978951,40.780991,0
Queens,-73.871124,40.773781,-74.014153,40.704739,0
Manhattan,-73.968643,40.799221,-73.954681,40.773102,0
Manhattan,-73.954704,40.765617,-73.975632,40.755417,0
Manhattan,-73.976837,40.753357,-73.978691,40.724236,0
Manhattan,-73.989197,40.726498,-73.959602,40.676689,0
Brooklyn,-73.970619,40.689571,-73.987221,40.733402,0
